Na,Mg,Al,Si,P,S,K,Ca,Ba,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,As,Pb,Se,Th,Rb,U,Sr,Y,Zr,Nb,Mo
-0.188706144,-0.324526155,2.620044519,11.8066226,-0.02040485,0.359422165,1.225333462,3.101807712,-413.8782977,0.19431062,33.50879614,39.71449802,222.9334935,1.976654022,10.76065412,0.976443366,10.50659416,47.76872741,7.45507426,6.29873983,9.988265903,-2.905549165,6.17788077,88.39330922,19.86885244,141.1724891,15.36113313,143.8647056,4.97544844,0.553538862
-0.185951678,-0.269000961,2.872923,12.14704391,-0.023474412,0.375037415,1.206335306,3.229086919,-460.5186162,0.211134523,19.73695248,34.35645043,252.0668404,1.820852628,10.17924357,1.088534846,11.3231723,43.98565498,9.401009326,6.276207798,9.131545133,-1.293906913,5.812798808,81.72387831,13.3053505,137.659103,16.77933819,142.4996734,5.250065471,4.882628579
-0.228533354,-0.226578994,2.849194518,11.57782954,-0.015912473,0.358815463,1.144468217,3.307129532,-400.5314262,0.215617171,60.82829797,19.78495759,267.062885,1.872123275,10.62382467,1.438651592,13.36429377,48.34345347,8.067274266,7.050400462,9.20914425,-3.166490215,6.118954516,87.26511261,19.2555289,137.2977024,16.51533665,160.0294272,5.332092001,2.138717241
-0.278767417,-0.242505958,2.839877519,11.31416991,-0.019632728,0.361259052,1.181177113,3.494604393,-672.5171249,0.21753767,50.18910414,40.74695259,240.3430298,1.838505398,10.25829282,1.971733851,12.09081861,50.78415365,7.059951749,5.95744817,9.963373741,-3.280907987,6.229904651,89.18134822,18.55118717,135.9972171,14.80534968,158.0217746,4.738787634,0.314763817
-0.241904779,-0.400230765,2.603708138,11.53268773,-0.017948153,0.356809024,1.237040519,3.3310757,-666.6174068,0.201946904,68.22243223,40.24748831,222.5159415,1.91844311,10.31254275,2.709952936,13.11294715,50.30501022,9.340983691,8.189807589,10.10192282,-2.748568309,6.233210234,89.68775974,18.99902924,137.6195728,16.56696546,163.4196732,5.284229795,1.048543998
-0.26001924,-0.342479122,2.66800146,11.61123268,-0.016057017,0.370272228,1.269229793,3.072492569,-155.628255,0.183135896,48.94000581,32.23510757,232.0531475,2.014182409,10.46614995,1.716930091,11.47962046,56.41188316,9.561902324,7.349882246,8.998186851,-2.431653676,6.501147223,94.6582735,23.12402157,138.7221821,15.33003949,148.0408908,5.071364927,-0.730992184
-0.285358286,-0.457342456,2.629051262,11.31146435,-0.019473231,0.360881527,1.177493386,3.001475249,-462.5411581,0.182698681,50.56099411,46.4713112,216.6248287,1.898439951,10.45812363,2.140526415,11.05600739,48.48156283,7.579357335,7.090384258,10.18198343,-2.934129208,5.927472572,83.99684646,15.32523581,120.8441214,13.95540855,137.9764086,4.410064145,1.3554386
-0.319004302,-0.454838717,2.577989309,11.28782976,-0.016282732,0.363653028,1.135170233,2.86412328,-720.2655281,0.192525776,30.18882146,37.29063489,201.0538082,1.726477498,9.333208823,-0.279313904,10.61253154,40.65184673,6.988345363,6.103026277,8.189194329,-2.615103767,5.769527888,80.15503942,19.07285091,122.7516132,13.79236816,132.4586118,4.171677686,1.837693391
-0.445305225,-0.679304459,2.301543249,10.33087828,0.0017557,0.35736408,0.969879829,2.486349601,-518.041413,0.179853237,-2.196556863,47.75757336,174.1927873,1.719574649,9.522087771,-0.373037267,12.65029688,40.13544046,7.452452625,6.554982345,8.423551225,-2.043823277,5.703197032,79.33322904,15.29310201,114.5472884,11.73763055,148.9160425,3.69279702,1.833305049
-0.48544992,-0.878940444,2.033343921,9.27890093,-0.001382241,0.36073932,0.887669806,2.0913225,-313.0284876,0.154891195,-21.28231028,35.63767712,156.9524879,1.752628798,9.570599653,-0.687726343,10.87631666,43.20615332,6.666968459,6.121186918,8.383177942,-1.93376863,5.619044957,77.66988819,18.68490777,118.4534202,13.96095067,166.1479186,4.157496492,4.727795295
-0.538775872,-0.907332513,1.93619277,9.048715655,0.009045552,0.355249704,0.889992236,2.024788534,-503.7461367,0.14002603,-0.507316584,49.71873384,141.0248719,1.745203518,9.489937622,-0.368719476,12.12432363,39.15672779,7.661013481,6.264830674,9.151164568,-2.520158159,5.767237693,80.49436971,19.47895146,120.8647461,13.26369172,169.1998029,4.031377647,2.969372067
-0.599300791,-1.018526582,1.84455896,8.680696367,0.007355753,0.359875019,0.786925611,1.882788126,-543.5323531,0.127806807,-7.247106205,45.81032538,135.8736724,1.703864713,9.172585478,-0.800740105,11.40577256,37.42202286,7.327176364,4.750212604,8.110519563,-2.045657841,5.540061427,75.60917535,16.73857386,122.5332311,11.87644062,150.1925278,3.385264897,3.323016082
-0.51704797,-0.917626129,1.831767603,8.24450244,-0.002554774,0.3801092,0.775124217,2.041111842,-1004.772396,0.131781731,-8.070389447,40.78010714,143.8281727,1.585042091,8.910706904,-0.116913419,10.37089615,33.4301385,7.144849947,5.897713146,7.810017583,-1.928960637,5.235669682,70.48106065,13.39740465,130.439052,13.35713723,125.6938416,3.81891805,1.578141881
-0.466793322,-0.854445937,2.066355307,9.15239899,-0.006048725,0.374514156,0.898002988,2.219417158,-439.0165645,0.133583784,8.699431763,38.25208191,147.4951944,1.539489238,8.451647869,-1.119533602,9.124761012,34.29991531,6.688112984,5.594115871,7.972277989,-1.971276788,5.185693251,69.0272829,18.65678401,140.9304459,13.48046026,133.358892,3.768087067,-0.075472643
-0.397962827,-0.691052852,2.391105245,10.88628808,-0.01571344,0.362605569,1.057570037,2.468061542,-818.6088314,0.165904989,28.03648556,47.02663447,156.3108469,1.551017741,8.388066082,-2.793466832,7.572074486,33.42742259,5.28938506,5.850925166,8.460058949,-3.110272407,5.300978307,71.55327589,14.14825335,125.4818863,12.31439017,132.6888542,3.581663648,1.96685879
-0.379001753,-0.635768763,2.502193275,11.48509939,-0.0073109,0.359116853,1.085534944,2.425998399,-709.4607003,0.170259134,22.29372992,48.16784101,157.5871946,1.576335585,8.579966742,-1.592589299,7.556286192,33.66155504,7.361834785,6.078630684,9.195429559,-1.795481438,5.319185675,72.5618782,15.52527816,117.5351498,12.81077532,128.7912229,3.54187303,0.033681913
-0.375085715,-0.674157498,2.400234965,11.62537704,0.006476078,0.355587214,1.073646091,2.403384481,-598.6315545,0.171020217,5.030465299,61.48136662,148.9755129,1.663602467,8.943669202,-1.219426065,7.505151324,32.91942139,6.078384578,6.859493242,8.6034522,-2.37121158,5.520179676,75.45200408,20.20625326,122.2198398,12.74399278,132.0675574,3.852319863,-0.419214407
-0.274970164,-0.468080181,2.677795006,12.48439459,0.002462309,0.340358628,1.146194218,2.597202245,-657.0074621,0.195199821,34.66759002,46.64286177,161.2058123,1.657002913,8.926059282,-0.13217552,6.651748385,35.18444858,5.349437204,6.288870709,8.371171598,-3.002545485,5.413046675,73.92801244,17.33478609,128.2355716,13.40259811,142.7851214,3.890165589,1.407979459
-0.232437871,-0.346911646,2.805443692,12.87697415,-0.016540954,0.372600985,1.190211472,2.836244099,-995.7827483,0.20535342,55.08740797,44.8863683,177.1952514,1.574410639,8.508837688,-2.390501737,8.754881842,34.67896684,7.588335571,5.458584695,8.028891771,-0.201740461,5.498696221,75.20924757,16.75695917,137.6710393,14.14671615,142.0921013,4.180942194,1.596553235
-0.230583859,-0.442775748,2.73095141,12.70746508,-0.012685967,0.361456871,1.197900069,2.871318294,-362.7438104,0.19489566,39.75451219,56.74484236,169.2858487,1.596586748,8.575689034,-1.391463496,7.893822878,32.50710461,6.851683045,6.332317355,8.64337995,-2.447931494,5.323341838,72.7531314,14.83280835,129.9269578,14.96877223,137.6371088,4.354889501,1.304458235
-0.421398986,-0.662892265,2.281164851,10.7211647,-0.005292093,0.359544756,0.996232668,2.478376504,-447.0837048,0.176934014,18.54449467,50.82664633,161.1817765,1.670669551,9.054106077,-0.048042555,9.166576941,36.37775008,7.620184915,5.369926066,10.00753306,-2.665318225,5.430808235,73.74252719,14.98644465,124.9037441,12.30110697,141.7040181,4.017676125,2.460646273
-0.335456911,-0.718298852,2.324973427,10.58812956,-0.002731584,0.370437839,0.971286702,2.483317302,-280.6928504,0.172393534,1.425947957,43.98652582,167.2518881,1.724199607,9.276683092,-1.267267062,9.8725975,42.77253287,6.504626825,6.114344197,9.610216935,-1.342572567,5.518131158,75.97530725,18.34404358,128.0843649,13.41237001,154.4765843,4.166927004,2.879499587
-0.456457944,-0.778305962,2.225491624,10.32228949,0.000959948,0.348795194,0.974184746,2.473825886,-954.4376648,0.177797107,41.19196831,53.90462808,156.7422065,1.727739916,9.40606108,-0.503242561,9.575966937,43.22495435,7.483110233,6.28851565,8.87004832,-1.857771012,5.373197252,73.62955095,12.96528364,122.894532,15.21532288,149.2986411,4.81878274,4.218350314
-0.388074503,-0.762793531,2.268266147,10.51716938,-0.001016981,0.344395992,0.926540388,2.240074032,-731.2041722,0.164042636,1.88441655,58.32202318,138.4612225,1.710972616,9.078627906,-0.451460077,9.145296976,39.79654238,6.646701158,5.746516153,8.21540852,-2.315917122,5.373090761,72.78578124,17.1676054,127.461772,14.03867818,147.6979531,4.094128709,3.460649518
-0.48466207,-0.848709282,2.230947713,10.4085772,0.010602306,0.379933077,0.85549484,2.005425084,-482.3836761,0.15154099,19.69987519,40.01792133,142.2411786,1.664606866,9.038977958,-1.347936809,9.199374712,35.30554546,7.65023168,5.52742954,8.286934953,-2.702382025,5.268697399,70.95975565,16.05140506,117.683498,14.23638883,168.393817,4.163691142,5.198837233
-0.468169113,-0.937281217,2.141946136,9.98396496,0.019098926,0.355256705,0.811874998,1.922728426,-469.7610827,0.1403002,9.623353308,40.51494761,134.8347348,1.618367,8.893312651,-0.25190369,7.306215043,36.783421,7.120115937,6.64770618,8.782846814,-2.826852988,5.043402365,67.20051598,16.01430053,108.2118387,11.62016743,174.6073065,3.070212798,4.691093572
-0.419334863,-0.922084973,2.327536709,10.89494189,0.020857373,0.352362937,0.902297367,2.052089724,-597.331625,0.158110511,11.52994897,41.26192491,144.0732522,1.605213417,8.560353706,-1.967467603,9.688125771,38.2118048,6.292422715,5.112754406,7.540456682,-4.016266819,5.194022682,68.6146802,21.47368605,117.6422341,13.0999065,168.9589311,3.696923096,4.027954679
-0.452034059,-0.845363436,2.252143629,10.77778599,0.017526753,0.358401793,0.858760312,1.864329487,-714.9885483,0.153777852,17.77410636,41.36896235,130.3769912,1.540664813,8.230651511,-2.007119946,7.625596502,36.47984354,5.430261144,4.857695426,9.1916177,-3.060437866,5.169889703,68.265468,15.70472661,107.78908,14.65006108,138.815197,4.206497967,2.133260327
-0.465493431,-0.902910296,2.371222187,11.49731791,0.010106979,0.358075427,0.939750381,1.972057452,-450.8690829,0.165355825,-5.057557358,37.55541804,143.8743414,1.601734488,8.634354907,-1.368504841,8.595944202,36.76451987,6.992726799,5.601585307,6.981545149,-3.872882694,5.261136693,70.44776569,16.22446605,113.0119691,12.14759655,131.1142247,3.275849788,0.49504698
-0.30048106,-0.462069586,2.655184762,12.49921156,-0.00891914,0.388288289,1.041388754,2.204597162,-823.8451896,0.191315914,-0.517681835,50.72587616,150.6606476,1.704171516,9.117542974,-0.543038532,9.668903229,43.3794067,8.136952381,4.768863946,8.387227484,-2.716516315,5.4061756,74.02123628,10.18321305,112.275492,13.61226271,129.6810907,4.207084927,1.258160846
-0.245551725,-0.326408277,2.746006488,12.81826014,-0.012078403,0.368891794,1.093308658,2.656087597,-535.6769148,0.205216812,35.88313529,47.39270688,173.7327108,1.860593959,9.959086867,1.278083098,9.696605753,51.41249309,8.306565856,6.248184854,8.652752678,-0.673006438,5.825926243,81.61765615,18.32479248,124.7452381,14.48886725,134.177007,4.391113044,-0.899212578
-0.217143805,-0.241486624,2.863279748,13.43689414,-0.018413655,0.373154298,1.197551686,2.852348955,-426.5826361,0.20830321,42.00322737,55.5684712,175.7392479,1.867835768,10.43456054,0.910625803,11.22889303,50.18094546,9.061241784,5.8756446,9.879434006,-2.410116712,5.80424274,81.18322623,19.49200367,122.1646136,13.50669843,143.5106522,4.259854169,1.359572707
-0.20298668,-0.27958439,2.952210925,14.30301863,-0.008698496,0.383090557,1.23854419,2.844631143,14.02521228,0.19883493,62.77195897,55.59276255,173.111256,1.790943233,9.507705702,-0.289042543,7.867539226,44.57766051,7.958679699,6.044027669,8.009270269,-2.701398097,5.677094678,78.92098906,16.92640758,116.3251014,13.06961571,147.3880594,3.978633308,0.416615719
-0.272214464,-0.29833363,2.683163261,13.43742285,-0.017104747,0.372600556,1.128489898,2.402204454,-533.5277434,0.176250234,35.93919742,54.79047139,163.9501427,1.69185639,9.104036249,-0.294467304,8.531314332,37.19120414,6.709123944,7.500607447,8.898091225,-1.529098685,5.535978829,76.64087536,18.0298041,118.6811097,13.24591749,172.2462763,3.984493865,3.788229929
-0.365015047,-0.610773648,2.547061621,12.67113789,0.002247388,0.361472039,1.067737237,2.218709532,-260.3313523,0.157660515,32.76993878,45.54965032,156.7337986,1.627592269,8.833254217,-0.669961531,8.092007372,36.62387142,7.93224619,6.613503949,9.719593788,-1.716192707,5.430937685,75.09423148,18.20811452,130.4330887,13.83488252,169.7590062,4.026140313,5.042944
-0.408548476,-0.780473032,2.422222652,12.0307891,0.010739403,0.342541584,1.015352066,2.007424182,-864.2250025,0.162659299,21.65000056,48.62342021,143.6476786,1.618088894,8.400601532,-3.246781927,8.374915122,36.92755034,5.100863456,6.617761709,7.627836434,-1.590682188,5.228184233,71.57386161,11.21678576,122.4374637,12.67661082,159.5052992,3.767157426,3.965621003
-0.258553029,-0.414836458,2.623041841,12.87073425,-0.021037106,0.363052671,1.090123423,2.273771822,217.9778828,0.161153949,5.100403534,52.02735032,147.934342,1.64833605,8.875471312,-0.621878615,8.75566562,35.97884545,5.780534565,5.785424312,8.936657519,-3.710473841,5.455241928,73.99415119,19.02711006,133.8546745,11.18983548,134.5318091,3.398319959,2.685900079
-0.246102784,-0.471663124,2.734839368,13.53202325,-0.014340869,0.372403659,1.117818345,2.306635196,-567.9209891,0.177463794,24.24501615,68.21222861,146.7109145,1.59804024,8.578915466,-1.561503655,8.665536058,37.73992097,7.580542823,5.527924115,7.757030825,-2.864693368,5.450894557,73.9381543,18.5705172,131.3260848,10.46615716,150.6382834,3.185057204,5.904181954
-0.145359907,-0.072246949,3.137429784,15.50383759,-0.021345692,0.362996096,1.297370599,2.309396063,-265.3071302,0.211661152,84.34241015,53.92334984,180.9583209,1.659692188,8.773196725,-0.129976725,10.19303341,41.42561579,8.76706723,6.604824286,9.86468051,-3.778273057,5.280878374,71.21071713,16.90123769,102.262506,11.69180298,142.7118521,3.339016971,3.346864422
-0.197566786,-0.367794586,2.918618472,14.89617122,0.016101578,0.370996337,1.140870948,2.009271983,-857.125022,0.199243312,68.93405526,41.51727727,166.0944667,1.523425312,8.168102703,-1.858004098,10.70684098,39.64407621,7.139174448,5.968684136,8.738256898,-2.015421685,5.283803438,71.5793054,13.34344313,108.4958493,12.67382774,149.7737228,3.702639441,2.361450271
-0.229956177,-0.357620455,2.989617458,15.01062621,0.006996515,0.37188633,1.149119087,2.123265339,-106.7137934,0.189985776,40.08940531,47.6829003,169.1016068,1.627830418,8.757529834,-0.501527835,9.702849278,38.94461087,6.972882743,6.530477816,8.750517886,-3.706336697,5.555812096,75.94056267,17.69513138,114.1589681,10.51096668,143.5201859,3.346712109,3.925629575
-0.258717305,-0.458557451,2.895853391,14.86315446,0.001640375,0.376949421,1.129856852,2.16171341,-993.4763154,0.201259847,64.15997746,45.96527574,152.871491,1.600912009,8.526254122,-0.489197221,8.574335655,33.39674527,7.354475838,4.703076744,7.874766558,-1.956525747,5.508986831,74.42827278,18.23189436,117.2672434,9.396339954,137.7366856,2.711834847,2.75276935
-0.287580813,-0.470931242,2.753474265,13.74464749,-0.014647703,0.379225901,1.058599986,2.173533337,-585.4220112,0.184854021,19.31462002,46.48131298,155.8465474,1.623315687,8.591811382,-1.428800532,8.508603923,36.5576891,8.452979261,4.00097765,6.85414119,-3.093804267,5.544764926,74.46363502,24.34800868,125.9302861,9.117408329,121.6915283,2.401459611,-0.165788064
-0.318054243,-0.506619613,2.495647656,13.34669364,-0.000890634,0.370828608,0.973519181,2.047475088,-707.7112479,0.163128046,11.57073767,52.99943795,137.5163076,1.488706054,8.015281521,-0.932731242,8.659068399,32.44985541,4.517907784,4.427437325,8.372183642,-2.520887954,5.718922644,77.48947999,23.24385516,133.411852,8.025933424,116.8673159,1.890556357,0.352462053
-0.309368182,-0.662144373,2.492361494,13.12848262,-0.013241661,0.37283061,0.953740842,2.027134771,-211.5508476,0.143405608,-11.99845357,54.39832813,137.6862567,1.554746576,8.358500971,-1.408382794,7.713901891,33.25971955,8.003655614,4.754855759,7.415708177,-2.771102379,5.368735357,72.32070169,16.70196063,125.7352119,10.95538457,120.2852648,2.984376228,1.267293238
-0.338214263,-0.707294057,2.428003292,12.6483627,-0.001727225,0.363937531,0.962371497,1.942160908,13.9825621,0.147569775,-5.389159581,55.09911047,147.3320538,1.628890682,8.667226321,-2.207232111,7.945824357,35.26222409,6.826508313,4.610531359,8.404675974,-3.26393207,5.399735702,72.67162177,18.09884947,117.8436039,10.53134282,134.7709737,2.939090099,1.694186906
-0.37457712,-0.688512318,2.278908662,11.85412639,0.005249511,0.378768338,0.932812462,1.670732975,-530.6005457,0.15265412,-28.41709443,61.359944,131.4203165,1.688115202,9.116388285,-0.664217767,9.332512592,36.97919243,6.894478473,5.566881981,5.965992568,-0.534524268,5.286085352,71.17943346,17.11278179,119.5815398,11.93280109,136.8901527,3.523273831,2.822948051
-0.364570104,-0.759314507,2.247491073,12.39750922,0.009231272,0.385219012,0.886685033,1.72221095,213.6871204,0.126738455,-21.44028698,43.40097203,135.0460427,1.575678589,8.491328335,-1.070093227,9.420680497,35.84554726,5.167157056,5.601599651,8.747924831,-2.231879681,5.129568376,69.46760982,13.45840321,116.7859461,12.847904,150.9026948,3.435977979,5.029316965
-0.29635856,-0.730881557,2.294593992,12.96527555,0.016810171,0.407496034,0.910998076,1.893577092,169.2057652,0.116632151,-5.004737653,60.54484058,124.8099771,1.532776111,8.157545957,-3.533905924,6.347316766,31.11211506,5.074594097,6.488233188,9.17112685,-1.566676742,5.345272058,71.61404866,22.32895494,119.8110957,9.913111983,143.9648568,2.890663455,1.971995375
